w,2022:07:20,21:39:23,19.40 , 93.00
w,2022:07:20,21:44:23,19.20 , 93.00
w,2022:07:20,21:49:23,19.20 , 93.00
w,2022:07:20,21:54:23,19.20 , 93.00
w,2022:07:20,21:59:23,19.10 , 93.00
w,2022:07:20,22:04:23,19.00 , 93.00
w,2022:07:20,22:09:23,18.90 , 93.00
w,2022:07:20,22:14:23,18.90 , 93.00
w,2022:07:20,22:19:23,19.00 , 93.00
w,2022:07:20,22:24:23,19.10 , 93.00
w,2022:07:20,22:29:23,19.10 , 93.00
w,2022:07:20,22:34:23,19.10 , 93.00
w,2022:07:20,22:39:23,19.00 , 93.00
w,2022:07:20,22:44:23,18.90 , 93.00
w,2022:07:20,22:49:23,19.00 , 93.00
w,2022:07:20,22:54:23,19.10 , 93.00
w,2022:07:20,22:59:23,19.10 , 93.00
w,2022:07:20,23:04:23,19.00 , 93.00
w,2022:07:20,23:09:23,18.90 , 93.00
w,2022:07:20,23:14:23,18.70 , 93.00
w,2022:07:20,23:19:23,18.60 , 93.00
w,2022:07:20,23:24:23,18.70 , 93.00
w,2022:07:20,23:29:23,18.70 , 93.00
w,2022:07:20,23:34:23,19.00 , 93.00
w,2022:07:20,23:39:23,19.00 , 93.00
w,2022:07:20,23:44:23,19.20 , 93.00
w,2022:07:20,23:49:23,19.10 , 93.00
w,2022:07:20,23:54:23,18.90 , 93.00
w,2022:07:20,23:59:23,18.60 , 93.00
w,2022:07:21,00:04:23,18.50 , 93.00
w,2022:07:21,00:09:23,18.40 , 93.00
w,2022:07:21,00:14:23,18.60 , 93.00
w,2022:07:21,00:19:23,18.50 , 93.00
w,2022:07:21,00:24:23,18.50 , 93.00
w,2022:07:21,00:29:23,18.40 , 93.00
w,2022:07:21,00:34:23,18.50 , 93.00
w,2022:07:21,00:39:23,18.50 , 93.00
w,2022:07:21,00:44:23,18.30 , 93.00
w,2022:07:21,00:49:23,18.40 , 93.00
w,2022:07:21,00:54:23,18.40 , 93.00
w,2022:07:21,00:59:23,18.30 , 93.00
w,2022:07:21,01:04:23,18.30 , 93.00
w,2022:07:21,01:09:23,18.40 , 93.00
w,2022:07:21,01:14:23,18.50 , 93.00
w,2022:07:21,01:19:23,18.60 , 93.00
w,2022:07:21,01:24:23,19.10 , 93.00
w,2022:07:21,01:29:23,19.20 , 93.00
w,2022:07:21,01:34:23,19.20 , 93.00
w,2022:07:21,01:39:23,19.30 , 93.00
w,2022:07:21,01:44:23,19.30 , 93.00
w,2022:07:21,01:49:23,19.30 , 93.00
w,2022:07:21,01:54:23,19.40 , 93.00
w,2022:07:21,01:59:23,19.40 , 93.00
w,2022:07:21,02:04:23,19.50 , 93.00
w,2022:07:21,02:09:23,19.40 , 93.00
w,2022:07:21,02:14:23,19.30 , 93.00
w,2022:07:21,02:19:23,19.20 , 93.00
w,2022:07:21,02:24:23,19.20 , 93.00
w,2022:07:21,02:29:23,19.20 , 93.00
w,2022:07:21,02:34:23,19.10 , 93.00
w,2022:07:21,02:39:23,19.00 , 93.00
w,2022:07:21,02:44:23,18.80 , 93.00
w,2022:07:21,02:49:23,18.70 , 93.00
w,2022:07:21,02:54:23,18.80 , 93.00
w,2022:07:21,02:59:23,18.80 , 93.00
w,2022:07:21,03:04:23,19.00 , 93.00
w,2022:07:21,03:09:23,18.90 , 93.00
w,2022:07:21,03:14:23,19.00 , 93.00
w,2022:07:21,03:19:23,18.90 , 93.00
w,2022:07:21,03:24:23,18.80 , 93.00
w,2022:07:21,03:29:23,18.90 , 93.00
w,2022:07:21,03:34:23,18.80 , 93.00
w,2022:07:21,03:39:23,18.80 , 93.00
w,2022:07:21,03:44:23,18.90 , 93.00
w,2022:07:21,03:49:23,19.00 , 93.00
w,2022:07:21,03:54:23,18.80 , 93.00
w,2022:07:21,03:59:23,18.90 , 93.00
w,2022:07:21,04:04:23,19.00 , 93.00
w,2022:07:21,04:09:23,18.90 , 93.00
w,2022:07:21,04:14:23,18.90 , 93.00
w,2022:07:21,04:19:23,18.90 , 93.00
w,2022:07:21,04:24:23,18.90 , 93.00
w,2022:07:21,04:29:23,18.70 , 93.00
w,2022:07:21,04:34:23,18.70 , 93.00
w,2022:07:21,04:39:23,18.70 , 93.00
w,2022:07:21,04:44:23,18.60 , 93.00
w,2022:07:21,04:49:23,18.60 , 93.00
w,2022:07:21,04:54:23,18.50 , 93.00
w,2022:07:21,04:59:23,18.60 , 93.00
w,2022:07:21,05:04:23,18.50 , 93.00
w,2022:07:21,05:09:23,18.50 , 93.00
w,2022:07:21,05:14:23,18.40 , 93.00
w,2022:07:21,05:19:23,18.30 , 93.00
w,2022:07:21,05:24:23,18.20 , 93.00
w,2022:07:21,05:29:23,18.10 , 93.00
w,2022:07:21,05:34:23,18.00 , 93.00
w,2022:07:21,05:39:23,17.90 , 92.00
w,2022:07:21,05:44:23,17.90 , 92.00
w,2022:07:21,05:49:23,17.80 , 92.00
w,2022:07:21,05:54:23,17.70 , 92.00
w,2022:07:21,05:59:23,17.70 , 92.00
w,2022:07:21,06:04:23,17.60 , 92.00
w,2022:07:21,06:09:23,17.50 , 92.00
w,2022:07:21,06:14:23,17.50 , 92.00
w,2022:07:21,06:19:23,17.50 , 92.00
w,2022:07:21,06:24:23,17.50 , 92.00
w,2022:07:21,06:29:23,17.60 , 92.00
w,2022:07:21,06:34:23,17.70 , 92.00
w,2022:07:21,06:39:23,17.70 , 92.00
w,2022:07:21,06:44:23,17.70 , 92.00
w,2022:07:21,06:49:23,17.80 , 92.00
w,2022:07:21,06:54:23,17.80 , 92.00
w,2022:07:21,06:59:23,17.70 , 92.00
w,2022:07:21,07:04:23,17.70 , 92.00
w,2022:07:21,07:09:23,17.80 , 92.00
w,2022:07:21,07:14:23,17.80 , 92.00
w,2022:07:21,07:19:23,17.90 , 92.00
w,2022:07:21,07:24:23,17.90 , 92.00
w,2022:07:21,07:29:23,18.00 , 93.00
w,2022:07:21,07:34:23,18.20 , 93.00
w,2022:07:21,07:39:23,18.40 , 93.00
w,2022:07:21,07:44:23,18.30 , 93.00
w,2022:07:21,07:49:23,18.30 , 93.00
w,2022:07:21,07:54:23,18.30 , 93.00
w,2022:07:21,07:59:23,18.50 , 93.00
w,2022:07:21,08:04:23,18.20 , 93.00
w,2022:07:21,08:09:23,18.20 , 93.00
w,2022:07:21,08:14:23,18.60 , 93.00
w,2022:07:21,08:19:23,18.50 , 93.00
w,2022:07:21,08:24:23,18.30 , 93.00
w,2022:07:21,08:29:23,18.50 , 93.00
w,2022:07:21,08:34:23,18.50 , 93.00
w,2022:07:21,08:39:23,18.70 , 93.00
w,2022:07:21,08:44:23,18.70 , 93.00
w,2022:07:21,08:49:23,19.30 , 93.00
w,2022:07:21,08:54:23,19.50 , 93.00
w,2022:07:21,08:59:23,19.20 , 93.00
w,2022:07:21,09:04:23,19.50 , 93.00
w,2022:07:21,09:09:23,19.00 , 93.00
w,2022:07:21,09:14:23,19.40 , 93.00
w,2022:07:21,09:19:23,19.80 , 93.00
w,2022:07:21,09:24:23,19.70 , 93.00
w,2022:07:21,09:29:23,19.40 , 93.00
w,2022:07:21,09:34:23,19.90 , 93.00
w,2022:07:21,09:39:23,19.40 , 93.00
w,2022:07:21,09:44:23,20.00 , 93.00
w,2022:07:21,09:49:23,20.30 , 93.00
w,2022:07:21,09:54:23,20.00 , 93.00
w,2022:07:21,09:59:23,20.60 , 93.00
w,2022:07:21,10:04:23,20.20 , 93.00
w,2022:07:21,10:09:23,20.60 , 93.00
w,2022:07:21,10:14:23,20.80 , 93.00
w,2022:07:21,10:19:23,20.80 , 93.00
